"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Modifications"
"False"	"High"	"IsMasterProtein"	"1956"	"1956"	"0.000"	"36.636"	"31"	"6"	"10"	"6"	"1"	"278"	"31.8"	"5.38"	"38.66"	"6"	"0"	"6414475.8125"	"15111182.25"	"333197.4375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3661"	"3661"	"0.000"	"36.538"	"32"	"3"	"11"	"3"	"1"	"177"	"19.0"	"4.78"	"43.33"	"3"	"0"	"5133494.234375"	"14769968.15625"	"928642.947265625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2749"	"2749"	"0.000"	"36.522"	"28"	"5"	"7"	"5"	"1"	"347"	"38.4"	"6.60"	"35.77"	"5"	"0"	"3753369.71875"	"37352017.25"	"1657040.78125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2429"	"2429"	"0.000"	"36.396"	"29"	"5"	"11"	"5"	"1"	"161"	"17.3"	"4.58"	"36.81"	"5"	"0"	"4533424.21875"	"7600046.75"	"7085182.015625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"860"	"860"	"0.000"	"36.257"	"37"	"7"	"11"	"7"	"1"	"286"	"32.5"	"5.29"	"38.35"	"7"	"0"	"6985534.109375"	"22600903.34375"	"2533371.13671875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1620"	"1620"	"0.000"	"36.188"	"47"	"2"	"9"	"2"	"1"	"72"	"8.3"	"8.18"	"32.98"	"2"	"0"	"6839760.90039063"	"22046574"	"2854513"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"578"	"578"	"0.000"	"36.168"	"40"	"7"	"18"	"7"	"1"	"210"	"24.1"	"7.02"	"50.31"	"7"	"0"	"9325971.46875"	"33365859.25"	"7870273.5"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3019"	"3019"	"0.000"	"36.093"	"33"	"6"	"12"	"6"	"1"	"222"	"25.1"	"6.44"	"32.31"	"6"	"0"	"5733965.625"	"16377333.203125"	"3962613.6484375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3246"	"3246"	"0.000"	"36.040"	"22"	"7"	"13"	"7"	"1"	"411"	"46.7"	"5.95"	"39.58"	"7"	"0"	"9082215.125"	"16155566"	"1015205"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2676"	"2676"	"0.000"	"35.947"	"31"	"4"	"5"	"4"	"1"	"298"	"32.1"	"5.63"	"32.52"	"4"	"0"	"2854659.4375"	"5219046"	"423632.34375"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2772"	"2772"	"0.000"	"35.876"	"31"	"5"	"9"	"5"	"1"	"314"	"32.9"	"5.01"	"26.83"	"5"	"0"	"4613461.4453125"	"14248507.625"	"578313.765625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"161"	"161"	"0.000"	"35.846"	"22"	"4"	"8"	"4"	"1"	"269"	"30.2"	"5.76"	"30.59"	"4"	"0"	"3618293.78125"	"11198130.1875"	"351353.2734375"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2540"	"2540"	"0.000"	"35.727"	"16"	"4"	"8"	"4"	"1"	"527"	"58.4"	"7.46"	"33.40"	"4"	"0"	"3566714.3125"	"5918470.625"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2824"	"2824"	"0.000"	"35.695"	"16"	"9"	"15"	"9"	"1"	"784"	"88.9"	"5.02"	"39.92"	"9"	"0"	"12419795.125"	"24211712.5"	"2835538.9375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"805"	"805"	"0.000"	"35.680"	"45"	"4"	"6"	"4"	"1"	"200"	"21.3"	"5.58"	"34.90"	"4"	"0"	"8547171.90625"	"11973837.125"	"110438.4453125"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"107"	"107"	"0.000"	"35.607"	"58"	"5"	"8"	"5"	"1"	"128"	"13.7"	"4.70"	"33.41"	"5"	"0"	"4745365.82226563"	"18785407.78125"	"1408955.0234375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2425"	"2425"	"0.000"	"35.605"	"27"	"5"	"9"	"5"	"1"	"290"	"32.9"	"8.02"	"29.85"	"5"	"0"	"5237895.50976563"	"11459642.75"	"287380.921875"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3248"	"3248"	"0.000"	"35.432"	"31"	"5"	"9"	"5"	"1"	"237"	"26.1"	"8.63"	"35.25"	"5"	"0"	"4575002.4765625"	"11378828.125"	"767924.8125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3195"	"3195"	"0.000"	"35.426"	"38"	"7"	"12"	"7"	"1"	"231"	"25.4"	"5.10"	"48.38"	"7"	"0"	"14885686.296875"	"31733052.25"	"1615622.77734375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2930"	"2930"	"0.000"	"35.280"	"13"	"6"	"8"	"6"	"1"	"628"	"69.6"	"4.79"	"19.67"	"6"	"0"	"761078.9765625"	"2942061.625"	"17498825.65625"	"Peak Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"696"	"696"	"0.000"	"35.193"	"45"	"8"	"10"	"8"	"1"	"266"	"29.0"	"5.73"	"24.49"	"8"	"0"	"8669093.6875"	"17601823.75"	"2159736.59765625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3441"	"3441"	"0.000"	"35.187"	"14"	"5"	"8"	"5"	"1"	"473"	"53.6"	"4.92"	"31.00"	"5"	"0"	"6663158.765625"	"14508058.71875"	"1122676.75"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1003"	"1003"	"0.000"	"35.157"	"26"	"5"	"12"	"5"	"1"	"268"	"30.5"	"9.50"	"43.64"	"5"	"0"	"14806524.1269531"	"32567195.5625"	"2570951.96875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1417"	"1417"	"0.000"	"34.997"	"25"	"5"	"15"	"5"	"1"	"118"	"13.3"	"11.56"	"39.28"	"5"	"0"	"39092773.4589844"	"187552426"	"10413533.6875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2026"	"2026"	"0.000"	"34.951"	"43"	"4"	"11"	"4"	"1"	"142"	"16.4"	"5.86"	"46.67"	"4"	"0"	"13485432.1875"	"27816073.625"	"4641188.78125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"652"	"652"	"0.000"	"34.926"	"33"	"5"	"12"	"5"	"1"	"245"	"26.7"	"5.58"	"41.35"	"5"	"0"	"4625441.15625"	"17450348.875"	"619581.721679688"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"310"	"310"	"0.000"	"34.701"	"11"	"4"	"8"	"4"	"1"	"599"	"66.8"	"5.29"	"31.65"	"4"	"0"	"2381590.59375"	"4505200.90625"	"90419.078125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"881"	"881"	"0.000"	"34.701"	"23"	"3"	"5"	"3"	"1"	"395"	"42.4"	"5.12"	"21.29"	"3"	"0"	"986422.875"	"2977931.8046875"	"7760.080078125"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"620"	"620"	"0.000"	"34.612"	"31"	"4"	"15"	"4"	"1"	"172"	"18.9"	"9.31"	"44.20"	"4"	"0"	"3567752.125"	"40785010.875"	"13006883.625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"521"	"521"	"0.000"	"34.572"	"17"	"3"	"14"	"3"	"1"	"270"	"30.4"	"9.14"	"51.56"	"3"	"0"	"16551336.75"	"33581181.5625"	"2335634.984375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1430"	"1430"	"0.000"	"34.519"	"22"	"6"	"12"	"6"	"1"	"379"	"41.9"	"8.27"	"34.09"	"6"	"0"	"4008690.25"	"13041442.25"	"1952707.5"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"56"	"56"	"0.000"	"34.470"	"10"	"6"	"13"	"6"	"1"	"814"	"92.0"	"5.68"	"42.06"	"6"	"0"	"4067275.65625"	"11714438.75"	"474097.379882813"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3109"	"3109"	"0.000"	"34.468"	"9"	"5"	"9"	"5"	"1"	"1147"	"126.9"	"8.22"	"25.49"	"5"	"0"	"2213672.0703125"	"4633901.5"	"249286.9375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3058"	"3058"	"0.000"	"34.461"	"13"	"3"	"6"	"3"	"1"	"566"	"61.1"	"5.19"	"33.38"	"3"	"0"	"4313671.625"	"7887617.8125"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3007"	"3007"	"0.000"	"34.399"	"24"	"8"	"11"	"8"	"1"	"473"	"51.7"	"7.66"	"32.02"	"8"	"0"	"2370956.671875"	"14245995.6875"	"2153413.71875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1404"	"1404"	"0.000"	"34.357"	"20"	"5"	"9"	"5"	"1"	"422"	"45.9"	"6.54"	"44.56"	"5"	"0"	"5038709.375"	"8895538.4375"	"124410.875"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"976"	"976"	"0.000"	"34.339"	"32"	"4"	"5"	"4"	"1"	"251"	"27.6"	"4.39"	"12.88"	"4"	"0"	"828748"	"2026519.75"	"535662.87109375"	"Peak Found"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3307"	"3307"	"0.000"	"34.310"	"17"	"3"	"6"	"3"	"1"	"459"	"50.5"	"8.40"	"23.52"	"3"	"0"	"453466.8203125"	"792221.2578125"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"675"	"675"	"0.000"	"34.304"	"59"	"9"	"23"	"9"	"1"	"130"	"14.8"	"10.51"	"48.62"	"9"	"0"	"31379725.171875"	"250434311"	"62089387.0625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2287"	"2287"	"0.000"	"34.140"	"39"	"6"	"11"	"6"	"1"	"209"	"22.6"	"6.27"	"36.99"	"6"	"0"	"8439111.734375"	"24015404.5"	"500222.859375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1496"	"1496"	"0.000"	"34.094"	"6"	"6"	"11"	"6"	"1"	"1331"	"150.6"	"7.53"	"34.74"	"6"	"0"	"3655922.03125"	"9673099.46875"	"441130.21875"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2365"	"2365"	"0.000"	"34.058"	"28"	"6"	"13"	"6"	"1"	"303"	"34.6"	"7.96"	"35.87"	"6"	"0"	"6724145.6875"	"23267806.6875"	"3874818.8125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2665"	"2665"	"0.000"	"34.010"	"17"	"2"	"5"	"2"	"1"	"282"	"31.0"	"8.40"	"23.56"	"2"	"0"	"775080.390625"	"1721115.0625"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1752"	"1752"	"0.000"	"33.966"	"24"	"5"	"9"	"5"	"1"	"346"	"37.9"	"6.32"	"40.93"	"5"	"0"	"5850235.328125"	"13955389.0625"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"26"	"26"	"0.000"	"33.866"	"19"	"6"	"10"	"6"	"1"	"310"	"35.1"	"6.05"	"39.92"	"6"	"0"	"5573530.5"	"10775413.5"	"1375229.40625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2225"	"2225"	"0.000"	"33.791"	"31"	"6"	"11"	"6"	"1"	"254"	"27.8"	"5.87"	"33.61"	"6"	"0"	"2510088.55078125"	"7707955.4375"	"3648949.30859375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"588"	"588"	"0.000"	"33.745"	"53"	"6"	"10"	"6"	"1"	"255"	"28.1"	"5.54"	"38.56"	"6"	"0"	"6754885.375"	"12763110.25"	"179395.46875"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"389"	"389"	"0.000"	"33.659"	"17"	"8"	"12"	"8"	"1"	"590"	"63.6"	"4.92"	"27.37"	"8"	"0"	"4756836.96875"	"12431163"	"1816674.1640625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3130"	"3130"	"0.000"	"33.579"	"22"	"7"	"11"	"7"	"1"	"450"	"49.2"	"5.49"	"31.31"	"7"	"0"	"7358429.8125"	"21459563.3125"	"247026.6875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"42"	"42"	"0.000"	"33.519"	"22"	"5"	"9"	"5"	"1"	"409"	"43.0"	"6.13"	"33.11"	"5"	"0"	"10791654.125"	"19700775.78125"	"412181.6796875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1450"	"1450"	"0.000"	"33.355"	"34"	"5"	"11"	"5"	"1"	"99"	"11.2"	"9.04"	"30.02"	"5"	"0"	"908162.546875"	"6603554.671875"	"301284.119140625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3138"	"3138"	"0.000"	"33.317"	"19"	"7"	"8"	"7"	"1"	"476"	"53.0"	"5.60"	"14.80"	"7"	"0"	"179109.03125"	"4027500.46875"	"2089981.515625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1154"	"1154"	"0.000"	"33.295"	"46"	"5"	"8"	"5"	"1"	"173"	"19.3"	"4.89"	"23.23"	"5"	"0"	""	"1856755.6875"	"452840.03125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2265"	"2265"	"0.000"	"33.271"	"26"	"4"	"10"	"4"	"1"	"238"	"25.5"	"4.70"	"40.48"	"4"	"0"	"7727204.0625"	"14226214.125"	"846380.387695313"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3111"	"3111"	"0.000"	"33.167"	"18"	"5"	"14"	"5"	"1"	"301"	"32.5"	"9.61"	"46.29"	"5"	"0"	"3233145.51757813"	"17664885.40625"	"1551847.8125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3632"	"3632"	"0.000"	"33.157"	"40"	"5"	"7"	"5"	"1"	"286"	"32.0"	"4.31"	"30.82"	"5"	"0"	"1681716.125"	"3298912.03125"	"3610257.53125"	"Peak Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"920"	"920"	"0.000"	"33.099"	"36"	"6"	"8"	"3"	"1"	"281"	"29.3"	"9.66"	"27.85"	"6"	"2"	"76295.9765625"	"3784468.25"	"2185087.703125"	"Not Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3545"	"3545"	"0.000"	"32.917"	"36"	"4"	"8"	"4"	"1"	"183"	"20.4"	"4.23"	"35.82"	"4"	"0"	"9625520.1875"	"19081514"	"726654.125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2352"	"2352"	"0.000"	"32.887"	"28"	"4"	"6"	"4"	"1"	"220"	"23.7"	"5.59"	"21.70"	"4"	"0"	"6000064.25"	"22867294.5"	"945898.46875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1482"	"1482"	"0.000"	"32.884"	"23"	"5"	"7"	"5"	"1"	"391"	"40.2"	"5.58"	"18.36"	"5"	"0"	"4163179.6875"	"10685397.125"	"1332168.6875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3378"	"3378"	"0.000"	"32.847"	"25"	"5"	"7"	"5"	"1"	"360"	"39.0"	"5.11"	"34.88"	"5"	"0"	"5397284.5078125"	"7658994.9375"	"753451.75"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"45"	"45"	"0.000"	"32.755"	"40"	"6"	"10"	"6"	"1"	"229"	"25.9"	"6.30"	"35.03"	"6"	"0"	"6865757.21875"	"15822440"	"2106228.765625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"809"	"809"	"0.000"	"32.753"	"26"	"5"	"9"	"5"	"1"	"303"	"33.7"	"8.02"	"38.37"	"5"	"0"	"4070799.1875"	"13397935.375"	"572685.625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3053"	"3053"	"0.000"	"32.671"	"11"	"6"	"10"	"6"	"1"	"736"	"83.5"	"5.78"	"33.94"	"6"	"0"	"4904775.6875"	"14548469.0625"	"2550100.18359375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"921"	"921"	"0.000"	"32.645"	"23"	"4"	"9"	"3"	"1"	"279"	"29.3"	"5.22"	"33.97"	"4"	"0"	"467099.53125"	"2568109.25"	"51437.51953125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1835"	"1835"	"0.000"	"32.570"	"34"	"3"	"9"	"3"	"1"	"157"	"17.8"	"8.25"	"33.56"	"3"	"0"	"12275384.625"	"31681145.5"	"413896.275390625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"508"	"508"	"0.000"	"32.448"	"27"	"7"	"12"	"7"	"1"	"358"	"40.8"	"6.62"	"33.72"	"7"	"0"	"4437521.84082031"	"22627746.75"	"923168.703125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2066"	"2066"	"0.000"	"32.432"	"26"	"6"	"10"	"6"	"1"	"372"	"41.7"	"6.84"	"40.00"	"6"	"0"	"10269276.8125"	"18626904.125"	""	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"515"	"515"	"0.000"	"32.335"	"23"	"5"	"6"	"5"	"1"	"270"	"30.0"	"7.03"	"21.01"	"5"	"0"	"6256305"	"11407864.5"	"2748276.859375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1120"	"1120"	"0.000"	"32.226"	"30"	"4"	"8"	"4"	"1"	"198"	"22.3"	"5.67"	"23.13"	"4"	"0"	"9535912.83984375"	"19737142.4179688"	"307187.5625"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3368"	"3368"	"0.000"	"32.195"	"8"	"3"	"5"	"3"	"1"	"1059"	"115.1"	"5.11"	"35.28"	"3"	"0"	"1041444.75"	"2302350.1875"	""	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1869"	"1869"	"0.000"	"32.110"	"15"	"5"	"7"	"5"	"1"	"618"	"69.7"	"6.30"	"28.41"	"5"	"0"	"2045214.8671875"	"4049005.734375"	"52864.2734375"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1834"	"1834"	"0.000"	"32.074"	"56"	"4"	"10"	"4"	"1"	"140"	"15.4"	"5.66"	"46.34"	"4"	"0"	"11328335.09375"	"49896571.25"	"1462088.875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"418"	"418"	"0.000"	"32.059"	"20"	"4"	"11"	"4"	"1"	"338"	"35.9"	"6.80"	"41.68"	"4"	"0"	"2592338.09375"	"4817925.59375"	"118821.34375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3262"	"3262"	"0.000"	"32.035"	"17"	"5"	"10"	"5"	"1"	"544"	"60.1"	"7.55"	"45.62"	"5"	"0"	"5588110.5625"	"10659123.5"	"582578.0625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1004"	"1004"	"0.000"	"31.932"	"24"	"5"	"7"	"5"	"1"	"331"	"36.9"	"9.61"	"28.21"	"5"	"0"	"5112727.8046875"	"19160587.25"	"1100485.8125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"524"	"524"	"0.000"	"31.893"	"23"	"5"	"7"	"5"	"1"	"324"	"36.9"	"6.27"	"31.77"	"5"	"0"	"2876558.734375"	"9032426.625"	"354399.40625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2724"	"2724"	"0.000"	"31.873"	"32"	"4"	"8"	"4"	"1"	"274"	"29.9"	"4.25"	"36.19"	"4"	"0"	"6955481.3125"	"6537156"	"496854.078125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2258"	"2258"	"0.000"	"31.848"	"12"	"2"	"6"	"2"	"1"	"360"	"40.5"	"9.33"	"33.33"	"2"	"0"	"1193290.1875"	"2207969.40625"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1266"	"1266"	"0.000"	"31.771"	"26"	"4"	"7"	"4"	"1"	"210"	"22.9"	"6.29"	"25.31"	"4"	"0"	"1083904.75"	"5084099.0625"	"1024309.375"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"541"	"541"	"0.000"	"31.663"	"32"	"3"	"6"	"3"	"1"	"208"	"23.6"	"5.08"	"36.33"	"3"	"0"	"2290846.5625"	"6687655"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1911"	"1911"	"0.000"	"31.621"	"34"	"3"	"6"	"3"	"1"	"95"	"10.8"	"9.57"	"33.46"	"3"	"0"	"4260597.078125"	"14413136.125"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"926"	"926"	"0.000"	"31.522"	"9"	"7"	"11"	"7"	"1"	"1126"	"128.1"	"5.81"	"22.95"	"7"	"0"	"2647962.75"	"7849132.90625"	"1124197.4921875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"918"	"918"	"0.000"	"31.493"	"27"	"5"	"9"	"2"	"1"	"281"	"29.4"	"8.66"	"34.63"	"5"	"0"	"1824553.5"	"2105904.75"	"496632.5"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2364"	"2364"	"0.000"	"31.473"	"41"	"7"	"11"	"7"	"1"	"212"	"24.1"	"8.37"	"36.12"	"7"	"0"	"11357208"	"26219443.875"	"1376993.80078125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2343"	"2343"	"0.000"	"31.447"	"23"	"4"	"10"	"4"	"1"	"253"	"26.8"	"4.73"	"42.90"	"4"	"0"	"3925498.1875"	"12421095.25"	"1534035.765625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"777"	"777"	"0.000"	"31.378"	"19"	"5"	"11"	"5"	"1"	"530"	"59.5"	"5.40"	"32.36"	"5"	"0"	"6265092.96875"	"14384095.9375"	"1460814.90625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1283"	"1283"	"0.000"	"31.361"	"18"	"4"	"7"	"4"	"1"	"386"	"40.7"	"5.21"	"38.68"	"4"	"0"	"10857660.40625"	"20650024.75"	"78066.828125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1432"	"1432"	"0.000"	"31.303"	"34"	"7"	"10"	"7"	"1"	"365"	"40.4"	"7.84"	"24.78"	"7"	"0"	"2725403.28125"	"8233673.8125"	"574840.265625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"934"	"934"	"0.000"	"31.280"	"19"	"4"	"8"	"4"	"1"	"274"	"31.4"	"5.71"	"29.10"	"4"	"0"	"5868052.75"	"13981297.125"	"815585.65625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1156"	"1156"	"0.000"	"31.224"	"50"	"8"	"10"	"8"	"1"	"119"	"13.3"	"10.32"	"24.34"	"8"	"0"	"21547201.7548828"	"101012444"	"27118001.046875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3211"	"3211"	"0.000"	"31.202"	"29"	"4"	"11"	"4"	"1"	"186"	"20.7"	"5.43"	"39.17"	"4"	"0"	"4461254.53125"	"8697130.625"	"350611.11328125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1795"	"1795"	"0.000"	"31.194"	"26"	"5"	"8"	"5"	"1"	"325"	"35.9"	"5.24"	"28.52"	"5"	"0"	"4326488.96875"	"9236063.5625"	"723816.75"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3370"	"3370"	"0.000"	"31.172"	"61"	"5"	"14"	"5"	"1"	"75"	"8.7"	"10.39"	"41.20"	"5"	"0"	"35219212.125"	"70776645.5"	"19629736.84375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"41"	"41"	"0.000"	"31.093"	"17"	"3"	"10"	"3"	"1"	"195"	"22.3"	"9.88"	"41.97"	"3"	"0"	"8778646.5"	"18629377.5"	"77766.21875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"11"	"11"	"0.000"	"31.077"	"28"	"4"	"16"	"4"	"1"	"207"	"21.9"	"5.78"	"42.22"	"4"	"0"	"8465254.2578125"	"13093533.390625"	"11507599.546875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1730"	"1730"	"0.000"	"30.963"	"20"	"4"	"6"	"4"	"1"	"507"	"57.2"	"7.20"	"37.62"	"4"	"0"	"3920660.9140625"	"7170833.71875"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3239"	"3239"	"0.000"	"30.963"	"25"	"3"	"7"	"3"	"1"	"212"	"23.4"	"4.74"	"23.16"	"3"	"0"	"4709048.015625"	"6971762.375"	"316187.28125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1731"	"1731"	"0.000"	"30.905"	"8"	"6"	"6"	"6"	"1"	"1016"	"111.3"	"4.30"	"15.78"	"6"	"0"	"199780.299316406"	"475163.75"	"1394294.19921875"	"Peak Found"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"884"	"884"	"0.000"	"30.830"	"28"	"2"	"4"	"2"	"1"	"171"	"18.9"	"5.66"	"20.55"	"2"	"0"	"1213272.671875"	"3892025.53125"	"60901.890625"	"Peak Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1119"	"1119"	"0.000"	"30.829"	"16"	"2"	"4"	"2"	"1"	"263"	"28.5"	"4.58"	"25.96"	"2"	"0"	"7963576.0625"	"24045628"	"451587.740234375"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2239"	"2239"	"0.000"	"30.761"	"16"	"8"	"10"	"8"	"1"	"680"	"74.3"	"6.35"	"27.55"	"8"	"0"	""	"7008971"	"197717.609375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1212"	"1212"	"0.000"	"30.697"	"19"	"7"	"11"	"7"	"1"	"382"	"41.8"	"4.94"	"27.86"	"7"	"0"	"6833079.4375"	"17922241.359375"	"5214043.4453125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"454"	"454"	"0.000"	"30.644"	"24"	"5"	"7"	"5"	"1"	"393"	"43.0"	"5.76"	"27.94"	"5"	"0"	"1292530.15625"	"6459669.5"	"484135.28125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1480"	"1480"	"0.000"	"30.643"	"29"	"7"	"9"	"7"	"1"	"389"	"42.6"	"5.31"	"29.16"	"7"	"0"	"6648934.953125"	"17163478.25"	"870873.28125"	"High"	"High"	"High"	""
